system,T,seed,task,variant,has_tag,ctx_tokens,success,hit1,rr,latency_ms,cost_usd
SYNAPSE,300,2,task_008::perturbed_1,perturbed_1,1,972,1.0,1.0,1.0,1.3101999938953668,0.0072900000000000005
MCP,300,2,task_008::perturbed_1,perturbed_1,1,21193,1.0,0.0,0.5,1.712600002065301,0.15894750000000002
SYNAPSE,300,2,task_009::clean,clean,1,975,1.0,1.0,1.0,1.7699000018183142,0.0073125
MCP,300,2,task_009::clean,clean,1,21193,1.0,1.0,1.0,1.86980000580661,0.15894750000000002
SYNAPSE,300,2,task_009::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,1.1929000029340386,0.005092500000000001
MCP,300,2,task_009::perturbed_0,perturbed_0,0,21193,0.0,0.0,0.0,1.5899999998509884,0.15894750000000002
SYNAPSE,300,2,task_009::perturbed_1,perturbed_1,0,974,1.0,1.0,1.0,1.3202999980421737,0.007305000000000001
MCP,300,2,task_009::perturbed_1,perturbed_1,0,21193,1.0,0.0,0.25,1.9145999976899475,0.15894750000000002
SYNAPSE,300,2,task_010::clean,clean,1,984,1.0,1.0,1.0,1.890400002594106,0.00738
MCP,300,2,task_010::clean,clean,1,21193,1.0,1.0,1.0,1.7548000032547861,0.15894750000000002
SYNAPSE,300,2,task_010::perturbed_0,perturbed_0,1,983,1.0,1.0,1.0,1.743700006045401,0.007372500000000001
MCP,300,2,task_010::perturbed_0,perturbed_0,1,21193,1.0,0.0,0.5,2.2985999967204407,0.15894750000000002
SYNAPSE,300,2,task_010::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,1.3433999993139878,0.005092500000000001
MCP,300,2,task_010::perturbed_1,perturbed_1,1,21193,1.0,0.0,0.5,1.7839000065578148,0.15894750000000002
SYNAPSE,300,2,task_011::clean,clean,1,998,1.0,1.0,1.0,1.5636000025551766,0.007485
MCP,300,2,task_011::clean,clean,1,21193,1.0,0.0,0.5,2.267899995786138,0.15894750000000002
SYNAPSE,300,2,task_011::perturbed_0,perturbed_0,0,996,1.0,1.0,1.0,1.6145999979926273,0.007470000000000001
MCP,300,2,task_011::perturbed_0,perturbed_0,0,21193,1.0,0.0,0.3333333333333333,1.9608000002335757,0.15894750000000002
SYNAPSE,300,2,task_011::perturbed_1,perturbed_1,0,998,1.0,0.0,0.5,1.6410000098403543,0.007485
MCP,300,2,task_011::perturbed_1,perturbed_1,0,21193,1.0,0.0,0.3333333333333333,1.9507999968482181,0.15894750000000002
SYNAPSE,300,2,task_012::clean,clean,1,981,1.0,1.0,1.0,1.366500000585802,0.0073575
MCP,300,2,task_012::clean,clean,1,21193,1.0,1.0,1.0,1.784299995051697,0.15894750000000002
SYNAPSE,300,2,task_012::perturbed_0,perturbed_0,1,976,1.0,0.0,0.5,1.3730999926337972,0.007320000000000001
MCP,300,2,task_012::perturbed_0,perturbed_0,1,21193,1.0,0.0,0.2,2.3766999947838485,0.15894750000000002
SYNAPSE,300,2,task_012::perturbed_1,perturbed_1,0,983,1.0,1.0,1.0,1.415700011420995,0.007372500000000001
MCP,300,2,task_012::perturbed_1,perturbed_1,0,21193,1.0,0.0,0.16666666666666666,2.706300001591444,0.15894750000000002
SYNAPSE,300,2,task_013::clean,clean,1,974,1.0,1.0,1.0,1.79720000596717,0.007305000000000001
MCP,300,2,task_013::clean,clean,1,21193,1.0,1.0,1.0,2.1935999975539744,0.15894750000000002
SYNAPSE,300,2,task_013::perturbed_0,perturbed_0,0,976,1.0,1.0,1.0,1.4497000083792955,0.007320000000000001
MCP,300,2,task_013::perturbed_0,perturbed_0,0,21193,1.0,1.0,1.0,1.830199995310977,0.15894750000000002
SYNAPSE,300,2,task_013::perturbed_1,perturbed_1,1,974,1.0,1.0,1.0,1.4324000076157972,0.007305000000000001
MCP,300,2,task_013::perturbed_1,perturbed_1,1,21193,1.0,1.0,1.0,1.7890999879455194,0.15894750000000002
SYNAPSE,300,2,task_014::clean,clean,1,994,1.0,1.0,1.0,1.145600006566383,0.007455000000000001
MCP,300,2,task_014::clean,clean,1,21193,1.0,1.0,1.0,1.7260000022361055,0.15894750000000002
SYNAPSE,300,2,task_014::perturbed_0,perturbed_0,1,994,1.0,1.0,1.0,1.1526000016601756,0.007455000000000001
MCP,300,2,task_014::perturbed_0,perturbed_0,1,21193,1.0,0.0,0.16666666666666666,1.703700007055886,0.15894750000000002
SYNAPSE,300,2,task_014::perturbed_1,perturbed_1,1,994,1.0,1.0,1.0,1.0907999967457727,0.007455000000000001
MCP,300,2,task_014::perturbed_1,perturbed_1,1,21193,1.0,0.0,0.2,1.7245000053662807,0.15894750000000002
SYNAPSE,300,2,task_015::clean,clean,1,994,1.0,1.0,1.0,1.2237000046297908,0.007455000000000001
MCP,300,2,task_015::clean,clean,1,21193,1.0,1.0,1.0,1.720900007057935,0.15894750000000002
SYNAPSE,300,2,task_015::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,1.1684999917633832,0.005092500000000001
MCP,300,2,task_015::perturbed_0,perturbed_0,0,21193,1.0,0.0,0.5,1.618499998585321,0.15894750000000002
SYNAPSE,300,2,task_015::perturbed_1,perturbed_1,1,993,1.0,1.0,1.0,1.1071000044466928,0.007447500000000001
MCP,300,2,task_015::perturbed_1,perturbed_1,1,21193,1.0,0.0,0.5,1.6336999979102984,0.15894750000000002
SYNAPSE,300,2,task_016::clean,clean,1,990,1.0,1.0,1.0,1.0698999976739287,0.007425
MCP,300,2,task_016::clean,clean,1,21193,1.0,1.0,1.0,1.9439000025158748,0.15894750000000002
SYNAPSE,300,2,task_016::perturbed_0,perturbed_0,1,990,1.0,0.0,0.5,1.6644000133965164,0.007425
MCP,300,2,task_016::perturbed_0,perturbed_0,1,21193,1.0,0.0,0.5,5.020799988415092,0.15894750000000002
SYNAPSE,300,2,task_016::perturbed_1,perturbed_1,0,991,1.0,0.0,0.5,1.3463999930536374,0.007432500000000001
MCP,300,2,task_016::perturbed_1,perturbed_1,0,21193,1.0,0.0,0.25,1.8007000035140663,0.15894750000000002
SYNAPSE,300,2,task_017::clean,clean,1,989,1.0,1.0,1.0,1.4820000069448724,0.0074175000000000005
MCP,300,2,task_017::clean,clean,1,21193,1.0,1.0,1.0,1.9908999965991825,0.15894750000000002
SYNAPSE,300,2,task_017::perturbed_0,perturbed_0,1,992,1.0,1.0,1.0,2.003000001423061,0.00744
MCP,300,2,task_017::perturbed_0,perturbed_0,1,21193,1.0,0.0,0.3333333333333333,1.924900003359653,0.15894750000000002
SYNAPSE,300,2,task_017::perturbed_1,perturbed_1,1,989,1.0,1.0,1.0,1.6354999970644712,0.0074175000000000005
MCP,300,2,task_017::perturbed_1,perturbed_1,1,21193,1.0,1.0,1.0,1.8449999915901572,0.15894750000000002
SYNAPSE,300,2,task_018::clean,clean,1,961,1.0,1.0,1.0,1.2359999964246526,0.0072075
MCP,300,2,task_018::clean,clean,1,21193,1.0,1.0,1.0,1.8101000023307279,0.15894750000000002
SYNAPSE,300,2,task_018::perturbed_0,perturbed_0,0,960,1.0,1.0,1.0,1.6212000045925379,0.007200000000000001
MCP,300,2,task_018::perturbed_0,perturbed_0,0,21193,1.0,0.0,0.14285714285714285,1.7183000018121675,0.15894750000000002
SYNAPSE,300,2,task_018::perturbed_1,perturbed_1,1,962,1.0,1.0,1.0,1.8149999959859997,0.007215000000000001
MCP,300,2,task_018::perturbed_1,perturbed_1,1,21193,1.0,0.0,0.5,1.9012999982805923,0.15894750000000002
SYNAPSE,300,2,task_019::clean,clean,1,976,1.0,1.0,1.0,1.852000001235865,0.007320000000000001
MCP,300,2,task_019::clean,clean,1,21193,1.0,1.0,1.0,1.8792000046232715,0.15894750000000002
SYNAPSE,300,2,task_019::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,1.437300001271069,0.005092500000000001
MCP,300,2,task_019::perturbed_0,perturbed_0,0,21193,1.0,0.0,0.125,1.7896000063046813,0.15894750000000002
SYNAPSE,300,2,task_019::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,1.2194000009912997,0.005092500000000001
MCP,300,2,task_019::perturbed_1,perturbed_1,0,21193,0.0,0.0,0.0,1.6684000001987442,0.15894750000000002
SYNAPSE,300,2,task_020::clean,clean,1,993,1.0,1.0,1.0,1.1910000030184165,0.007447500000000001
MCP,300,2,task_020::clean,clean,1,21193,1.0,1.0,1.0,1.6552000015508384,0.15894750000000002
SYNAPSE,300,2,task_020::perturbed_0,perturbed_0,1,679,0.0,0.0,0.0,1.7252999969059601,0.005092500000000001
MCP,300,2,task_020::perturbed_0,perturbed_0,1,21193,1.0,0.0,0.5,1.7907000001287088,0.15894750000000002
SYNAPSE,300,2,task_020::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,1.33790000109002,0.005092500000000001
MCP,300,2,task_020::perturbed_1,perturbed_1,1,21193,1.0,0.0,0.3333333333333333,1.7007999995257705,0.15894750000000002
SYNAPSE,300,2,task_021::clean,clean,1,991,1.0,1.0,1.0,1.0905000090133399,0.007432500000000001
MCP,300,2,task_021::clean,clean,1,21193,1.0,1.0,1.0,1.693599988357164,0.15894750000000002
SYNAPSE,300,2,task_021::perturbed_0,perturbed_0,0,997,1.0,1.0,1.0,1.1831000010715798,0.007477500000000001
MCP,300,2,task_021::perturbed_0,perturbed_0,0,21193,0.0,0.0,0.0,1.7319000035058707,0.15894750000000002
SYNAPSE,300,2,task_021::perturbed_1,perturbed_1,1,992,1.0,0.0,0.5,1.1105999874416739,0.00744
MCP,300,2,task_021::perturbed_1,perturbed_1,1,21193,1.0,0.0,0.25,1.7329999973298982,0.15894750000000002
SYNAPSE,300,2,task_022::clean,clean,1,977,1.0,1.0,1.0,1.1264999920967966,0.007327500000000001
MCP,300,2,task_022::clean,clean,1,21193,1.0,0.0,0.5,1.6455000004498288,0.15894750000000002
SYNAPSE,300,2,task_022::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,1.0089999996125698,0.005092500000000001
MCP,300,2,task_022::perturbed_0,perturbed_0,0,21193,1.0,1.0,1.0,1.5673000016249716,0.15894750000000002
SYNAPSE,300,2,task_022::perturbed_1,perturbed_1,0,965,1.0,1.0,1.0,0.975800008745864,0.007237500000000001
MCP,300,2,task_022::perturbed_1,perturbed_1,0,21193,1.0,0.0,0.3333333333333333,1.6013999993447214,0.15894750000000002
SYNAPSE,300,2,task_023::clean,clean,1,960,1.0,1.0,1.0,1.189999995403923,0.007200000000000001
MCP,300,2,task_023::clean,clean,1,21193,1.0,1.0,1.0,1.639699999941513,0.15894750000000002
SYNAPSE,300,2,task_023::perturbed_0,perturbed_0,1,958,1.0,1.0,1.0,1.223799990839325,0.007185
MCP,300,2,task_023::perturbed_0,perturbed_0,1,21193,1.0,1.0,1.0,1.6559000068809837,0.15894750000000002
SYNAPSE,300,2,task_023::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,1.1008000001311302,0.005092500000000001
MCP,300,2,task_023::perturbed_1,perturbed_1,1,21193,1.0,0.0,0.3333333333333333,1.666199997998774,0.15894750000000002
SYNAPSE,300,2,task_024::clean,clean,1,973,1.0,1.0,1.0,1.1209999938728288,0.0072975
MCP,300,2,task_024::clean,clean,1,21193,1.0,1.0,1.0,1.633599997148849,0.15894750000000002
SYNAPSE,300,2,task_024::perturbed_0,perturbed_0,0,971,1.0,1.0,1.0,1.1281999904895201,0.007282500000000001
MCP,300,2,task_024::perturbed_0,perturbed_0,0,21193,1.0,0.0,0.25,1.6044000076362863,0.15894750000000002
SYNAPSE,300,2,task_024::perturbed_1,perturbed_1,0,971,1.0,1.0,1.0,1.061999995727092,0.007282500000000001
MCP,300,2,task_024::perturbed_1,perturbed_1,0,21193,1.0,1.0,1.0,1.5765999996801838,0.15894750000000002
SYNAPSE,300,2,task_025::clean,clean,1,986,1.0,1.0,1.0,1.099500004784204,0.0073950000000000005
MCP,300,2,task_025::clean,clean,1,21193,1.0,1.0,1.0,1.5750000020489097,0.15894750000000002
SYNAPSE,300,2,task_025::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,1.5073999966261908,0.005092500000000001
MCP,300,2,task_025::perturbed_0,perturbed_0,0,21193,1.0,0.0,0.25,1.606499994522892,0.15894750000000002
SYNAPSE,300,2,task_025::perturbed_1,perturbed_1,0,988,1.0,1.0,1.0,1.0886999953072518,0.007410000000000001
MCP,300,2,task_025::perturbed_1,perturbed_1,0,21193,1.0,0.0,0.5,1.5732000028947368,0.15894750000000002
SYNAPSE,300,2,task_026::clean,clean,1,1009,1.0,1.0,1.0,1.080700007150881,0.0075675000000000004
MCP,300,2,task_026::clean,clean,1,21193,1.0,1.0,1.0,4.031300006317906,0.15894750000000002
SYNAPSE,300,2,task_026::perturbed_0,perturbed_0,1,1009,1.0,1.0,1.0,1.1924999998882413,0.0075675000000000004
MCP,300,2,task_026::perturbed_0,perturbed_0,1,21193,1.0,1.0,1.0,1.671699996222742,0.15894750000000002
SYNAPSE,300,2,task_026::perturbed_1,perturbed_1,1,1009,1.0,1.0,1.0,1.0596000065561384,0.0075675000000000004
MCP,300,2,task_026::perturbed_1,perturbed_1,1,21193,1.0,1.0,1.0,2.285700000356883,0.15894750000000002
SYNAPSE,300,2,task_027::clean,clean,1,970,1.0,1.0,1.0,1.444300010916777,0.007275
MCP,300,2,task_027::clean,clean,1,21193,1.0,0.0,0.3333333333333333,1.908599995658733,0.15894750000000002
SYNAPSE,300,2,task_027::perturbed_0,perturbed_0,1,679,0.0,0.0,0.0,1.6330000071320683,0.005092500000000001
MCP,300,2,task_027::perturbed_0,perturbed_0,1,21193,1.0,0.0,0.25,1.6602999967290089,0.15894750000000002
SYNAPSE,300,2,task_027::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,1.1331999994581565,0.005092500000000001
MCP,300,2,task_027::perturbed_1,perturbed_1,1,21193,1.0,0.0,0.25,1.743700006045401,0.15894750000000002
SYNAPSE,300,2,task_028::clean,clean,1,956,1.0,1.0,1.0,1.354500011075288,0.00717
MCP,300,2,task_028::clean,clean,1,21193,1.0,0.0,0.3333333333333333,2.415900002233684,0.15894750000000002
SYNAPSE,300,2,task_028::perturbed_0,perturbed_0,1,679,0.0,0.0,0.0,1.779400001396425,0.005092500000000001
MCP,300,2,task_028::perturbed_0,perturbed_0,1,21193,1.0,0.0,0.5,2.1118000004207715,0.15894750000000002
SYNAPSE,300,2,task_028::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,1.502200000686571,0.005092500000000001
MCP,300,2,task_028::perturbed_1,perturbed_1,1,21193,1.0,0.0,0.5,1.626800003577955,0.15894750000000002
SYNAPSE,300,2,task_029::clean,clean,1,978,1.0,1.0,1.0,1.1805999965872616,0.007335
MCP,300,2,task_029::clean,clean,1,21193,1.0,0.0,0.25,1.6015999863157049,0.15894750000000002
SYNAPSE,300,2,task_029::perturbed_0,perturbed_0,1,973,1.0,1.0,1.0,1.3390000094659626,0.0072975
MCP,300,2,task_029::perturbed_0,perturbed_0,1,21193,1.0,0.0,0.125,2.027299997280352,0.15894750000000002
SYNAPSE,300,2,task_029::perturbed_1,perturbed_1,1,973,1.0,1.0,1.0,1.1433000036049634,0.0072975
MCP,300,2,task_029::perturbed_1,perturbed_1,1,21193,1.0,0.0,0.125,1.6707000031601638,0.15894750000000002
SYNAPSE,300,3,task_000::clean,clean,1,999,1.0,1.0,1.0,2.2924000077182427,0.007492500000000001
MCP,300,3,task_000::clean,clean,1,21134,1.0,1.0,1.0,4.203699994832277,0.158505
SYNAPSE,300,3,task_000::perturbed_0,perturbed_0,1,994,1.0,1.0,1.0,2.397100004600361,0.007455000000000001
MCP,300,3,task_000::perturbed_0,perturbed_0,1,21134,1.0,0.0,0.3333333333333333,2.059999998891726,0.158505
SYNAPSE,300,3,task_000::perturbed_1,perturbed_1,0,999,1.0,1.0,1.0,1.47050000668969,0.007492500000000001
MCP,300,3,task_000::perturbed_1,perturbed_1,0,21134,1.0,0.0,0.16666666666666666,2.096199998049997,0.158505
SYNAPSE,300,3,task_001::clean,clean,1,989,1.0,1.0,1.0,1.0892999998759478,0.0074175000000000005
MCP,300,3,task_001::clean,clean,1,21134,1.0,1.0,1.0,1.6744000022299588,0.158505
SYNAPSE,300,3,task_001::perturbed_0,perturbed_0,0,985,1.0,1.0,1.0,1.2734000047203153,0.007387500000000001
MCP,300,3,task_001::perturbed_0,perturbed_0,0,21134,1.0,0.0,0.3333333333333333,1.7404999962309375,0.158505
SYNAPSE,300,3,task_001::perturbed_1,perturbed_1,1,989,1.0,1.0,1.0,1.0164999985136092,0.0074175000000000005
MCP,300,3,task_001::perturbed_1,perturbed_1,1,21134,1.0,1.0,1.0,1.801500009605661,0.158505
SYNAPSE,300,3,task_002::clean,clean,1,969,1.0,1.0,1.0,1.1373000015737489,0.0072675000000000005
MCP,300,3,task_002::clean,clean,1,21134,1.0,1.0,1.0,1.8103999900631607,0.158505
SYNAPSE,300,3,task_002::perturbed_0,perturbed_0,1,679,0.0,0.0,0.0,1.2858999980380759,0.005092500000000001
MCP,300,3,task_002::perturbed_0,perturbed_0,1,21134,1.0,0.0,0.14285714285714285,1.7530999903101474,0.158505
SYNAPSE,300,3,task_002::perturbed_1,perturbed_1,1,969,1.0,1.0,1.0,1.174599994556047,0.0072675000000000005
MCP,300,3,task_002::perturbed_1,perturbed_1,1,21134,1.0,0.0,0.16666666666666666,1.7587000038474798,0.158505
SYNAPSE,300,3,task_003::clean,clean,1,963,1.0,1.0,1.0,1.2782999983755872,0.007222500000000001
MCP,300,3,task_003::clean,clean,1,21134,1.0,1.0,1.0,1.7536999948788434,0.158505
SYNAPSE,300,3,task_003::perturbed_0,perturbed_0,1,968,1.0,1.0,1.0,1.1193000100320205,0.007260000000000001
MCP,300,3,task_003::perturbed_0,perturbed_0,1,21134,1.0,1.0,1.0,1.7268999945372343,0.158505
SYNAPSE,300,3,task_003::perturbed_1,perturbed_1,1,959,1.0,1.0,1.0,1.1444999981904402,0.007192500000000001
MCP,300,3,task_003::perturbed_1,perturbed_1,1,21134,1.0,0.0,0.5,1.7373000009683892,0.158505
SYNAPSE,300,3,task_004::clean,clean,1,975,1.0,1.0,1.0,1.118899992434308,0.0073125
MCP,300,3,task_004::clean,clean,1,21134,1.0,1.0,1.0,1.7080999969039112,0.158505
SYNAPSE,300,3,task_004::perturbed_0,perturbed_0,1,972,1.0,1.0,1.0,1.1363999947207049,0.0072900000000000005
MCP,300,3,task_004::perturbed_0,perturbed_0,1,21134,1.0,1.0,1.0,1.7933999915840104,0.158505
SYNAPSE,300,3,task_004::perturbed_1,perturbed_1,1,972,1.0,1.0,1.0,1.1621000012382865,0.0072900000000000005
MCP,300,3,task_004::perturbed_1,perturbed_1,1,21134,1.0,1.0,1.0,1.690199991571717,0.158505
SYNAPSE,300,3,task_005::clean,clean,1,986,1.0,1.0,1.0,1.2599000037880614,0.0073950000000000005
MCP,300,3,task_005::clean,clean,1,21134,1.0,1.0,1.0,1.6694000078132376,0.158505
SYNAPSE,300,3,task_005::perturbed_0,perturbed_0,1,986,1.0,1.0,1.0,1.5793000056874007,0.0073950000000000005
MCP,300,3,task_005::perturbed_0,perturbed_0,1,21134,1.0,1.0,1.0,1.8191999988630414,0.158505
SYNAPSE,300,3,task_005::perturbed_1,perturbed_1,1,985,1.0,1.0,1.0,1.80309999268502,0.007387500000000001
MCP,300,3,task_005::perturbed_1,perturbed_1,1,21134,1.0,0.0,0.3333333333333333,2.3622000007890165,0.158505
SYNAPSE,300,3,task_006::clean,clean,1,988,1.0,1.0,1.0,2.092299997457303,0.007410000000000001
MCP,300,3,task_006::clean,clean,1,21134,1.0,1.0,1.0,1.756600002408959,0.158505
SYNAPSE,300,3,task_006::perturbed_0,perturbed_0,1,989,1.0,0.0,0.5,1.059500005794689,0.0074175000000000005
MCP,300,3,task_006::perturbed_0,perturbed_0,1,21134,1.0,0.0,0.5,1.688000003923662,0.158505
SYNAPSE,300,3,task_006::perturbed_1,perturbed_1,1,989,1.0,0.0,0.5,1.16379999963101,0.0074175000000000005
MCP,300,3,task_006::perturbed_1,perturbed_1,1,21134,1.0,0.0,0.5,1.6876000008778647,0.158505
SYNAPSE,300,3,task_007::clean,clean,1,962,1.0,1.0,1.0,1.2888999917777255,0.007215000000000001
MCP,300,3,task_007::clean,clean,1,21134,1.0,1.0,1.0,1.654499996220693,0.158505
SYNAPSE,300,3,task_007::perturbed_0,perturbed_0,0,964,1.0,1.0,1.0,1.1138999980175868,0.00723
MCP,300,3,task_007::perturbed_0,perturbed_0,0,21134,1.0,1.0,1.0,1.6041999915614724,0.158505
SYNAPSE,300,3,task_007::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,1.204400003189221,0.005092500000000001
MCP,300,3,task_007::perturbed_1,perturbed_1,1,21134,1.0,0.0,0.16666666666666666,1.7150000057881698,0.158505
SYNAPSE,300,3,task_008::clean,clean,1,980,1.0,1.0,1.0,1.493899995693937,0.007350000000000001
MCP,300,3,task_008::clean,clean,1,21134,1.0,0.0,0.3333333333333333,1.6882000054465607,0.158505
SYNAPSE,300,3,task_008::perturbed_0,perturbed_0,1,981,1.0,1.0,1.0,1.2177000025985762,0.0073575
MCP,300,3,task_008::perturbed_0,perturbed_0,1,21134,1.0,0.0,0.125,1.7422999953851104,0.158505
SYNAPSE,300,3,task_008::perturbed_1,perturbed_1,1,981,1.0,1.0,1.0,1.2394000077620149,0.0073575
MCP,300,3,task_008::perturbed_1,perturbed_1,1,21134,1.0,0.0,0.14285714285714285,1.6820000018924475,0.158505
SYNAPSE,300,3,task_009::clean,clean,1,968,1.0,1.0,1.0,1.2395999947329983,0.007260000000000001
MCP,300,3,task_009::clean,clean,1,21134,1.0,1.0,1.0,1.7896000063046813,0.158505
SYNAPSE,300,3,task_009::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,1.1922999983653426,0.005092500000000001
MCP,300,3,task_009::perturbed_0,perturbed_0,0,21134,0.0,0.0,0.0,1.5867000038269907,0.158505
SYNAPSE,300,3,task_009::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,1.1973999935435131,0.005092500000000001
MCP,300,3,task_009::perturbed_1,perturbed_1,1,21134,1.0,0.0,0.5,1.6931999998632818,0.158505
SYNAPSE,300,3,task_010::clean,clean,1,991,1.0,1.0,1.0,1.2221999932080507,0.007432500000000001
MCP,300,3,task_010::clean,clean,1,21134,1.0,1.0,1.0,1.553599999169819,0.158505
SYNAPSE,300,3,task_010::perturbed_0,perturbed_0,1,987,1.0,1.0,1.0,1.0927999974228442,0.0074025
MCP,300,3,task_010::perturbed_0,perturbed_0,1,21134,1.0,0.0,0.5,1.5678999916417524,0.158505
SYNAPSE,300,3,task_010::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,0.9892999951262027,0.005092500000000001
MCP,300,3,task_010::perturbed_1,perturbed_1,1,21134,1.0,0.0,0.5,1.6050999984145164,0.158505
SYNAPSE,300,3,task_011::clean,clean,1,988,1.0,1.0,1.0,1.2645999959204346,0.007410000000000001
MCP,300,3,task_011::clean,clean,1,21134,1.0,1.0,1.0,1.6137999919010326,0.158505
SYNAPSE,300,3,task_011::perturbed_0,perturbed_0,1,990,1.0,0.0,0.5,1.2710000009974465,0.007425
MCP,300,3,task_011::perturbed_0,perturbed_0,1,21134,1.0,0.0,0.14285714285714285,1.6881999908946455,0.158505
SYNAPSE,300,3,task_011::perturbed_1,perturbed_1,0,990,1.0,0.0,0.5,1.203499996336177,0.007425
MCP,300,3,task_011::perturbed_1,perturbed_1,0,21134,1.0,0.0,0.25,1.6196000069612637,0.158505
SYNAPSE,300,3,task_012::clean,clean,1,978,1.0,1.0,1.0,1.0417000012239441,0.007335
MCP,300,3,task_012::clean,clean,1,21134,1.0,1.0,1.0,1.706199996988289,0.158505
SYNAPSE,300,3,task_012::perturbed_0,perturbed_0,0,978,1.0,1.0,1.0,0.9984999924199656,0.007335
MCP,300,3,task_012::perturbed_0,perturbed_0,0,21134,1.0,1.0,1.0,1.5781000111019239,0.158505
SYNAPSE,300,3,task_012::perturbed_1,perturbed_1,0,976,1.0,1.0,1.0,0.9501000022282824,0.007320000000000001
MCP,300,3,task_012::perturbed_1,perturbed_1,0,21134,1.0,0.0,0.2,1.589299994520843,0.158505
SYNAPSE,300,3,task_013::clean,clean,1,975,1.0,1.0,1.0,1.333999985945411,0.0073125
MCP,300,3,task_013::clean,clean,1,21134,1.0,1.0,1.0,1.6174000047612935,0.158505
SYNAPSE,300,3,task_013::perturbed_0,perturbed_0,0,977,1.0,1.0,1.0,1.0970000002998859,0.007327500000000001
MCP,300,3,task_013::perturbed_0,perturbed_0,0,21134,1.0,0.0,0.5,1.4315000007627532,0.158505
SYNAPSE,300,3,task_013::perturbed_1,perturbed_1,0,977,1.0,1.0,1.0,0.8520999981556088,0.007327500000000001
MCP,300,3,task_013::perturbed_1,perturbed_1,0,21134,1.0,0.0,0.5,1.6407999937655404,0.158505
SYNAPSE,300,3,task_014::clean,clean,1,1003,1.0,1.0,1.0,1.197000005049631,0.0075225000000000005
MCP,300,3,task_014::clean,clean,1,21134,1.0,1.0,1.0,1.6789000073913485,0.158505
SYNAPSE,300,3,task_014::perturbed_0,perturbed_0,1,1003,1.0,1.0,1.0,1.7684000049484894,0.0075225000000000005
MCP,300,3,task_014::perturbed_0,perturbed_0,1,21134,1.0,1.0,1.0,2.0093999919481575,0.158505
SYNAPSE,300,3,task_014::perturbed_1,perturbed_1,0,1005,1.0,1.0,1.0,1.3811999961035326,0.007537500000000001
MCP,300,3,task_014::perturbed_1,perturbed_1,0,21134,1.0,0.0,0.2,2.394600000116043,0.158505
SYNAPSE,300,3,task_015::clean,clean,1,980,1.0,1.0,1.0,2.191099993069656,0.007350000000000001
MCP,300,3,task_015::clean,clean,1,21134,1.0,1.0,1.0,1.7843999958131462,0.158505
SYNAPSE,300,3,task_015::perturbed_0,perturbed_0,1,983,1.0,1.0,1.0,1.1489000025903806,0.007372500000000001
MCP,300,3,task_015::perturbed_0,perturbed_0,1,21134,1.0,0.0,0.5,1.598200004082173,0.158505
SYNAPSE,300,3,task_015::perturbed_1,perturbed_1,1,984,1.0,1.0,1.0,1.160100000561215,0.00738
MCP,300,3,task_015::perturbed_1,perturbed_1,1,21134,1.0,0.0,0.5,1.643399999011308,0.158505
